Date,PM10,PM25
2018041400,38.41666667,13.01666667
2018041401,37.25,13.35
2018041402,35.86666667,14.38333333
2018041403,30.05,11.28333333
2018041404,28.78333333,10.96666667
2018041405,29.93333333,12.88333333
2018041406,27.53333333,11.85
2018041407,38.69491525,18.30508475
2018041408,41.18333333,21.65
2018041409,36.33333333,20.86666667
2018041410,27.86666667,17.53333333
2018041411,26.86666667,17.05
2018041412,20.6,12.88333333
2018041413,17.01666667,11.9
2018041414,12.66666667,8.25
2018041415,11.4,9.716666667
2018041416,7.083333333,7.083333333
2018041417,7.406779661,6.254237288
2018041418,5.933333333,3.133333333
2018041419,7.881355932,5.796610169
2018041420,14.01666667,10.86666667
2018041421,22.33333333,16.18333333
2018041422,18.66666667,17.15
2018041423,19.75,15.38333333
2018041500,23.2,18.73333333
2018041501,29.05,25.18333333
2018041502,31.76666667,22.03333333
2018041503,30.68333333,13
2018041504,41.83333333,15.18333333
2018041505,53.51666667,21.53333333
2018041506,55.8,23.26666667
2018041507,46.79661017,18.10169492
2018041508,61.65,22.21666667
2018041509,81.45,27.6
2018041510,91.13333333,23.41666667
2018041511,123.0833333,27.75
2018041512,110.6,24.65
2018041513,109.5333333,22.7
2018041514,145.65,28.7
2018041515,138.3333333,26.43333333
2018041516,100.9166667,17.96666667
2018041517,83.51666667,15.16666667
2018041518,70.08333333,13.03333333
2018041519,66.98305085,15.89830508
2018041520,47.46666667,13.4
2018041521,43.28333333,12.76666667
2018041522,26.1,8.8
2018041523,20.78333333,10.23333333
2018041600,26.78333333,17.86666667
2018041601,25.76666667,16.38333333
2018041602,25.6,15.7
2018041603,26.56666667,17.76666667
2018041604,24.23333333,16.96666667
2018041605,23,16.20338983
2018041606,24.03333333,15.98333333
2018041607,26.52542373,16.59322034
2018041608,28.83333333,17.81666667
2018041609,29.55,18.81666667
2018041610,34.81666667,22.26666667
2018041611,34.23333333,21.53333333
2018041612,35.81666667,20.45
2018041613,39.01666667,21.98333333
2018041614,38.75,22.1
2018041615,33.45,17.31666667
2018041616,36.30508475,20.86440678
2018041617,33.78333333,18.51666667
2018041618,32.81666667,19.86666667
2018041619,32.77966102,22.6779661
2018041620,35.11666667,23.5
2018041621,33.98333333,21.5
2018041622,33.73333333,21.56666667
2018041623,30.76666667,20.33333333
2018041700,28.05,18.35
2018041701,24.06666667,16.23333333
2018041702,25.01666667,17.38333333
2018041703,25.76271186,17.44067797
2018041704,26.42372881,17.01694915
2018041705,26.46666667,18.6
2018041706,28.88333333,21.8
2018041707,36.03389831,24.38983051
2018041708,40.53333333,26.5
2018041709,43.81666667,29.58333333
2018041710,49.56666667,31.7
2018041711,55.65,36.28333333
2018041712,62.6,41.81666667
2018041713,74.06666667,46.75
2018041714,76.81666667,44.11666667
2018041715,69.51666667,38.28333333
2018041716,70.35,34.81666667
2018041717,78.06666667,37.61666667
2018041718,93.2,40.61666667
2018041719,77.45762712,28.84745763
2018041720,57.2,18.01666667
2018041721,54.78333333,17.75
2018041722,55.06666667,21.4
2018041723,52,26.1
2018041800,54.11666667,30.68333333
2018041801,55.68333333,30.6
2018041802,55.1,29.81666667
2018041803,52.37288136,29.89830508
2018041804,54.01666667,30.81666667
2018041805,64.75,32.66666667
2018041806,54.55,24.7
2018041807,58.5,31.25862069
2018041808,57.48333333,36.91666667
2018041809,53.11666667,37.65
2018041810,57.16666667,37.55
2018041811,53.41666667,34.2
2018041812,40.84745763,26.20338983
2018041813,39.26666667,24.9
2018041814,33.86666667,23.16666667
2018041815,43.85,31.38333333
2018041816,50.21666667,36.98333333
2018041817,66.51666667,41.93333333
2018041818,76.88333333,43.36666667
2018041819,90.93220339,40.61016949
2018041820,101.15,37.05
2018041821,124.2,43.75
2018041822,119.85,39.7
2018041823,119.45,38.3
2018041900,105.5166667,36.66666667
2018041901,82.88333333,28.16666667
2018041902,76.01666667,26.31666667
2018041903,66.43333333,26.15
2018041904,59.61666667,25.5
2018041905,63.88333333,28.85
2018041906,60.55,31.75
2018041907,63.28813559,35.03389831
2018041908,69.78333333,37.4
2018041909,59.11666667,30.95
2018041910,63.43333333,36.38333333
2018041911,59.41666667,36.36666667
2018041912,55.55,35.93333333
2018041913,58.6,38
2018041914,72.03389831,46.44067797
2018041915,79.13333333,45.7
2018041916,88.35,45.55
2018041917,91.01666667,46.88333333
2018041918,99.11666667,50.78333333
2018041919,101.220339,51.59322034
2018041920,89.98333333,47.16666667
2018041921,82.41666667,46.46666667
2018041922,89.63333333,52.61666667
2018041923,63.61666667,36.85
2018042000,61.6,34.01666667
2018042001,54.8,30.95
2018042002,56.58333333,33.63333333
2018042003,61.91666667,35.98333333
2018042004,59.51666667,33.08333333
2018042005,61.06666667,35.73333333
2018042006,66.18333333,39.7
2018042007,78.59322034,46.88135593
2018042008,102.1666667,59.43333333
2018042009,96.48333333,55.68333333
2018042010,100.9333333,56.13333333
2018042011,102.3898305,58.22033898
2018042012,96.58333333,51.96666667
2018042013,96.63333333,49.73333333
2018042014,102.95,55.11666667
2018042015,119.5166667,63.23333333
2018042016,134.45,71.28333333
2018042017,170.6666667,96.96666667
2018042018,166.0333333,99.03333333
2018042019,154.7457627,87.61016949
2018042020,142.1833333,78.26666667
2018042021,137.5333333,73.75
2018042022,114.3333333,56.5
2018042023,92.73333333,45.88333333
2018042100,94.36666667,49.83333333
2018042101,96,51.56666667
2018042102,101.4666667,53.1
2018042103,99.95,57.21666667
2018042104,103.1333333,62.45
2018042105,105.5166667,63.88333333
2018042106,103.1666667,62.76666667
2018042107,107.1525424,67.81355932
2018042108,146,96.31666667
2018042109,153.6666667,106.45
2018042110,125.7833333,86.25
2018042111,92.93333333,59.23333333
2018042112,57.61666667,33.95
2018042113,45.01666667,26.08333333
2018042114,45.75,28.76666667
2018042115,41.63333333,23.21666667
2018042116,41.6,23.88333333
2018042117,37.63333333,19.15
2018042118,34.95,17.56666667
2018042119,33.96610169,17.84745763
2018042120,35.1,20.21666667
2018042121,34.75,18.66666667
2018042122,38.61666667,20.53333333
2018042123,41.40677966,22.25423729
2018042200,40.74576271,23.66101695
2018042201,35.28333333,20.43333333
2018042202,38.13333333,20.66666667
2018042203,36.05,19.68333333
2018042204,37.36666667,20.45
2018042205,40.03333333,20.03333333
2018042206,40.46666667,20.35
2018042207,38.13559322,22.86440678
2018042208,45.49152542,29.77966102
2018042209,43.5,25.48333333
2018042210,45.45,26.23333333
2018042211,48.85,28.7
2018042212,44.58333333,25.58333333
2018042213,37.33333333,19.25
2018042214,46.11666667,24.28333333
2018042215,38.66666667,21.65
2018042216,37.65,20.8
2018042217,40.66666667,23.98333333
2018042218,41.63333333,25.46666667
2018042219,40.93220339,27.13559322
2018042220,41.96666667,26.63333333
2018042221,50.9,31.58333333
2018042222,46.86666667,31
2018042223,38.06666667,28.71666667
2018042300,34.45,29.08333333
2018042301,29.95,26.9
2018042302,25.53333333,22.86666667
2018042303,24.39655172,20.79310345
2018042304,20.76666667,17.8
2018042305,17.76666667,13.76666667
2018042306,15.88333333,8.833333333
2018042307,9.949152542,4.779661017
2018042308,17.36666667,6.05
2018042309,7.3,3.416666667
2018042310,8.066666667,2.25
2018042311,7.783333333,5.366666667
2018042312,4.55,3.7
2018042313,8.15,4.1
2018042314,5.333333333,3.366666667
2018042315,5.983333333,5.983333333
2018042316,9,6.966666667
2018042317,5.5,1.733333333
2018042318,3.766666667,1.412962963
2018042319,6.016949153,1.553672316
2018042320,5.533333333,1.4239369
2018042321,3.35,1.383333333
2018042322,5.7,1.566666667
2018042323,4.883333333,1.45
2018042400,3.683333333,1.4
2018042401,5.55,1.65
2018042402,5.5,1.583333333
2018042403,5.186440678,1.551789077
2018042404,4.933333333,1.488888889
2018042405,6.966101695,1.517890772
2018042406,5.8,2.696296296
2018042407,9.559322034,4.491525424
2018042408,13.31666667,1.483333333
2018042409,11.93333333,1.566666667
2018042410,8.233333333,2.333333333
2018042411,6.183333333,1.7
2018042412,5.733333333,2.383333333
2018042413,6.916666667,3.416666667
2018042414,7.216666667,4.7
2018042415,10.58333333,8.7
2018042416,8.733333333,6.6
2018042417,11.18333333,5.366666667
2018042418,10.78333333,5.983333333
2018042419,15.15254237,8.13559322
2018042420,23.28333333,14.81666667
2018042421,20.7,15.4
2018042422,20.38333333,13.25
2018042423,18.16666667,12.73333333
2018042500,18.63333333,12.58333333
2018042501,20.43333333,13.73333333
2018042502,19.76666667,12.93333333
2018042503,17.60344828,14.62068966
2018042504,27.96666667,25.31666667
2018042505,22.54237288,19.69491525
2018042506,21.18333333,18.35
2018042507,24.55932203,21.15254237
2018042508,30.55,26.63333333
2018042509,29.15,23.2
2018042510,33.65,25.03333333
2018042511,32.36666667,24
2018042512,33.1,25.13333333
2018042513,38,30.35
2018042514,36.8,32.05
2018042515,38.81666667,35.25
2018042516,32.86666667,27.68333333
2018042517,33.86666667,28.7
2018042518,36.43333333,31.06666667
2018042519,32.81355932,27.22033898
2018042520,34.51666667,25.98333333
2018042521,29.53333333,20.48333333
2018042522,31.61666667,24.3
2018042523,30.56666667,25.38333333
2018042600,28.21666667,23.68333333
2018042601,32.3,26.13333333
2018042602,29.35,22.98333333
2018042603,33.65,24.65
2018042604,32.91666667,22.58333333
2018042605,34.45,23.88333333
2018042606,32.15,22.13333333
2018042607,38.28813559,27.49152542
2018042608,39.41666667,27.81666667
2018042609,41.96666667,29.48333333
2018042610,46.08333333,32.9
2018042611,50.13333333,33.73333333
2018042612,56.01694915,37.25423729
2018042613,59.11666667,41.41666667
2018042614,52.3,37.03333333
2018042615,51.1,38.88333333
2018042616,39.83333333,31.06666667
2018042617,52.11666667,41.85
2018042618,47.91666667,37.15
2018042619,51.89830508,40.37288136
2018042620,44.68333333,33.53333333
2018042621,31.45,24.05
2018042622,29.85,22.1
2018042623,25.28333333,17.76666667
2018042700,27.15,20.53333333
2018042701,27.31666667,22.08333333
2018042702,30.1,24.91666667
2018042703,32.8,25.51666667
2018042704,37.88333333,29.05
2018042705,37.1,31.15
2018042706,35.15,30.16666667
2018042707,31.08474576,27.11864407
2018042708,35.76666667,30.36666667
2018042709,45.51666667,35.38333333
2018042710,46.38333333,32.93333333
2018042711,51.31666667,36.6
2018042712,51.46666667,36.61666667
2018042713,61.56666667,43.66666667
2018042714,59.98333333,43.58333333
2018042715,54.15254237,37.74576271
2018042716,66.25,44.81666667
2018042717,77.2,54.05
2018042718,83.76666667,60.43333333
2018042719,83.18644068,59.18644068
2018042720,80.86666667,57.5
2018042721,89.06666667,63.61666667
2018042722,87.9,63.56666667
2018042723,81.58333333,62.28333333
2018042800,81.98333333,61.11666667
2018042801,82.4137931,61.44827586
2018042802,83.41666667,62.75
2018042803,89.83333333,68.98333333
2018042804,83.6,65.33333333
2018042805,83.56666667,66.7
2018042806,82.95,66.63333333
2018042807,88.72881356,70.40677966
2018042808,89.06666667,69.78333333
2018042809,83.25,66.36666667
2018042810,64.95,49.81666667
2018042811,64.7,45.06666667
2018042812,62.16666667,38
2018042813,47.75,27.71666667
2018042814,41.48333333,25.58333333
2018042815,39.83333333,22.55
2018042816,43.05,22
2018042817,47.58333333,24.76666667
2018042818,43.6,21.06666667
2018042819,42.62711864,19.03389831
2018042820,43.05,20.11666667
2018042821,41.86666667,21.13333333
2018042822,42.05,22.46666667
2018042823,47.96666667,27.01666667
2018042900,43.08333333,23.73333333
2018042901,41.08333333,20.63333333
2018042902,42.3,20.2
2018042903,43.06666667,21.61666667
2018042904,48.71666667,26.48333333
2018042905,42.73333333,26.08333333
2018042906,40.3,25.7
2018042907,43.25423729,25.3559322
2018042908,48.8,28.65
2018042909,51.43333333,29.83333333
2018042910,45.41666667,23.16666667
2018042911,49.71186441,26.05084746
2018042912,59.65,29.66666667
2018042913,73.35,35.41666667
2018042914,86.59322034,46.76271186
2018042915,80.3559322,50.23728814
2018042916,85.8,56.8
2018042917,88.7,61.23333333
2018042918,82.88333333,57.55
2018042919,88.94915254,63.54237288
2018042920,84.21666667,60.18333333
2018042921,75.85,55.01666667
2018042922,79.38333333,58.25
2018042923,73.5,53.5
2018043000,78.85,59.18333333
2018043001,81.20338983,60.74576271
2018043002,90.76666667,67.53333333
2018043003,94.52542373,69.3220339
2018043004,100.2,75.45
2018043005,98.10169492,73.98305085
2018043006,100.8166667,75.23333333
2018043007,116.559322,88.89830508
2018043008,112.35,83.46666667
2018043009,119.8833333,86.15
2018043010,109.4333333,78.75
2018043011,105.7166667,78.95
2018043012,98.9,74.11666667
2018043013,96.28333333,72
2018043014,114.2333333,84.95
2018043015,119.75,90.11666667
2018043016,97.23333333,71.9
2018043017,88.1,63.56666667
2018043018,86.06666667,61.81666667
2018043019,90.38983051,66.69491525
2018043020,98.23333333,72.05
2018043021,107.4833333,74.13333333
2018043022,113.3666667,78.11666667
2018043023,110.0166667,71.96666667
2018050100,89.88333333,57.06666667
2018050101,66.61666667,46.2
2018050102,83.73333333,65
2018050103,93.03333333,80.06666667
2018050104,107.2666667,87.95
2018050105,147.7333333,114.7333333
2018050106,152.5333333,114.4333333
2018050107,145.1186441,112.220339
2018050108,128.9166667,100.1166667
2018050109,109.1333333,87.26666667
2018050110,86.88333333,69.91666667
2018050111,87.03333333,69.75
2018050112,90.18333333,70.95
2018050113,97.11666667,75.25
2018050114,83.71666667,65.55
2018050115,94.23333333,75.95
2018050116,84.36666667,69.33333333
2018050117,73.98333333,57.61666667
2018050118,76.1,58.31666667
2018050119,64.66101695,51.06779661
2018050120,66.53333333,52.75
2018050121,69.58333333,57.33333333
2018050122,81.31666667,67.33333333
2018050123,116.8666667,94.56666667
2018050200,143.9491525,116.6440678
2018050201,117.1333333,94.26666667
2018050202,106.1666667,87.23333333
2018050203,118.5,99.61666667
2018050204,118.2333333,102.1166667
2018050205,100.35,84.53333333
2018050206,115.3166667,87.53333333
2018050207,104.7457627,65.13559322
2018050208,84.5,66.01666667
2018050209,83.66666667,69.13333333
2018050210,58.85,51.31666667
2018050211,53.88333333,46.25
2018050212,53.16666667,45.73333333
2018050213,42.23728814,36.50847458
2018050214,73.95,54.11666667
2018050215,51.73333333,34.33333333
2018050216,60.85,53.81666667
2018050217,56.65,50.3
2018050218,35.81666667,34.28333333
2018050219,25.23728814,19.01694915
2018050220,21.01666667,14.33333333
2018050221,12.58333333,11.73333333
2018050222,11.45,9.883333333
2018050223,8.416666667,4.216666667
2018050300,4,1.761111111
2018050301,4.630864198,1.915843621
2018050302,4.35,1.75
2018050303,4.983333333,1.796296296
2018050304,7.45,1.483333333
2018050305,19.45,1.333333333
2018050306,60.98333333,13.45
2018050307,61.08474576,30.22033898
2018050308,46.71186441,15.6440678
2018050309,39.65,13.76666667
2018050310,43.36666667,14.4
2018050311,36.7,15.45
2018050312,40.98333333,21.4
2018050313,37.16666667,19.01666667
2018050314,29.52542373,15.28813559
2018050315,24.15,12.48333333
2018050316,23.3,11.23333333
2018050317,19.06666667,13.75
2018050318,24.25423729,19.22033898
2018050319,24.05084746,19.77966102
2018050320,25.81666667,20.96666667
2018050321,28.6,23.9
2018050322,41.28333333,36.1
2018050323,42.79661017,32.03389831
2018050400,41.05,25.9
2018050401,41.76666667,25.01666667
2018050402,45.68333333,26.03333333
2018050403,42.88333333,22.9
2018050404,42.13333333,19.85
2018050405,42.91666667,18.08333333
2018050406,41.98333333,17.05
2018050407,44.10169492,18.38983051
2018050408,46.16666667,19.88333333
2018050409,43.58333333,17.25
2018050410,43.8,16.28333333
2018050411,43.28333333,14.13333333
2018050412,45.26666667,16.28333333
2018050413,46.98333333,17.45
2018050414,45.03333333,14.36666667
2018050415,43.18333333,12.43333333
2018050416,42.91666667,12.31666667
2018050417,46.23333333,15.23333333
2018050418,47.2,15.76666667
2018050419,53.52542373,17.10169492
2018050420,50.43333333,18.15
2018050421,50.66666667,21.25
2018050422,48.96666667,21.8
2018050423,48.35,21.8
2018050500,44.21666667,22.31666667
2018050501,41.16666667,21.96666667
2018050502,37.15,20.81666667
2018050503,39.88333333,21.71666667
2018050504,37.6,19.95
2018050505,41.76666667,21.3
2018050506,43.93333333,21.28333333
2018050507,44.55932203,21.6779661
2018050508,44.2,21.36666667
2018050509,47.76666667,19.98333333
2018050510,47.30508475,20.66101695
2018050511,50.56666667,25.7
2018050512,44.95,24.06666667
2018050513,46.46666667,24.65
2018050514,43.93333333,23.56666667
2018050515,42.86666667,24.2
2018050516,37.11666667,21.93333333
2018050517,42.06779661,25.33898305
2018050518,35.7,21.71666667
2018050519,39.28813559,23.71186441
2018050520,37.46666667,22.76666667
2018050521,33.36666667,21.41666667
2018050522,36.3,23.45
2018050523,37.06666667,20.36666667
2018050600,41.08333333,21.01666667
2018050601,39.08333333,23.73333333
2018050602,42.53333333,27.35
2018050603,36.98333333,23.28333333
2018050604,27.71666667,16.85
2018050605,18.98333333,13.56666667
2018050606,10.53333333,9.116666667
2018050607,8.271186441,5.305084746
2018050608,11.88135593,5.86440678
2018050609,8.433333333,1.45
2018050610,11.45,2.633333333
2018050611,9.966666667,5.566666667
2018050612,9.233333333,5.283333333
2018050613,9.783333333,6.733333333
2018050614,5.716666667,5.716666667
2018050615,7.316666667,5.8
2018050616,5.316666667,2.516666667
2018050617,11.23333333,8.066666667
2018050618,10.5,9.316666667
2018050619,10.15254237,7.966101695
2018050620,20,17.41666667
2018050621,16.3,14.65
2018050622,25.18333333,18.68333333
2018050623,23.81666667,19.55
2018050700,19.03389831,16.81355932
2018050701,27.73333333,20.73333333
2018050702,24.53333333,20.11666667
2018050703,24.71666667,21.3
2018050704,25.33333333,21.8
2018050705,25.03333333,22.9
2018050706,30.46666667,25.41666667
2018050707,28.01694915,18.30508475
2018050708,26.55,22.13333333
2018050709,27.36666667,21.61666667
2018050710,30.93333333,21.5
2018050711,33.3,20.05
2018050712,34.03333333,20.96666667
2018050713,37.13333333,21.7
2018050714,40.88333333,22.8
2018050715,42.7,23.75
2018050716,42.25,24.6
2018050717,47.21666667,24.06666667
2018050718,48.26666667,23.93333333
2018050719,48.44067797,21.23728814
