Date,PM10,PM25
2018040606,6.283333333,3.077777778
2018040607,10.73333333,5.85
2018040608,12.33333333,7.1
2018040609,26.25,16.1
2018040610,43.88333333,20.5
2018040611,57.75,12.63333333
2018040612,96.66666667,17.8
2018040613,179.05,36.1
2018040614,218.5,46.1
2018040615,205.6,39.15
2018040616,256.8,43.06666667
2018040617,201.3333333,27.13333333
2018040618,154.7966102,16.47457627
2018040619,146.3,15.66666667
2018040620,78.68333333,8.883333333
2018040621,53.68333333,8.216666667
2018040622,68.51666667,22.05
2018040623,50.35,25.11666667
2018040700,47.78333333,21.55
2018040701,45.65,22.45
2018040702,35.7,25.55
2018040703,24.51666667,15.58333333
2018040704,31.4,21.13333333
2018040705,45.55,30.96666667
2018040706,47.11666667,29.01666667
2018040707,58.91666667,32.3
2018040708,59.8,32.25
2018040709,59.58333333,27.91666667
2018040710,56.73333333,22.36666667
2018040711,53.16666667,18.31666667
2018040712,52.21666667,19.46666667
2018040713,47.36666667,18.61666667
2018040714,43.18333333,14.7
2018040715,44.03333333,13.46666667
2018040716,41,12.46666667
2018040717,33.9,10.76666667
2018040718,33.16666667,11.76666667
2018040719,30.55,13.23333333
2018040720,29.43333333,14.65
2018040721,28.55,13.4
2018040722,28.61666667,12.23333333
2018040723,31.43333333,13.96666667
2018040800,30.15,13.13333333
2018040801,31.68333333,13.38333333
2018040802,29.68333333,12.05
2018040803,29.03333333,12.8
2018040804,32.3,15.48333333
2018040805,31.13333333,13.46666667
2018040806,28.76666667,12.71666667
2018040807,35.78333333,16.48333333
2018040808,36.26666667,13.6
2018040809,38.45,13.5
2018040810,29.4,9.933333333
2018040811,26.38333333,10.33333333
2018040812,26.26666667,11.51666667
2018040813,27.05,13.76666667
2018040814,28,15.15
2018040815,30.95,16.36666667
2018040816,20.75,10.21666667
2018040817,23.06666667,11.43333333
2018040818,26.01666667,13.83333333
2018040819,21.71666667,11.95
2018040820,17.83333333,11
2018040821,15.1,12.33333333
2018040822,14.11666667,12.6
2018040823,15.11666667,14.61666667
2018040900,16.7,15.9
2018040901,16.45,14.88333333
2018040902,16.43333333,12.8
2018040903,17.9,14.95
2018040904,23.3,20.06666667
2018040905,23.68333333,20.95
2018040906,27.15,23.46666667
2018040907,32.13333333,29.53333333
2018040908,30.85,29.21666667
2018040909,29.75,25.15
2018040910,29.8,22.23333333
2018040911,37.7,21.58333333
2018040912,39.8,22.76666667
2018040913,40.36666667,23.11666667
2018040914,32.96666667,18.88333333
2018040915,30.31666667,19.05
2018040916,42.95,29.36666667
2018040917,40.25423729,24.76271186
2018040918,40,22.76666667
2018040919,41.11666667,25.4
2018040920,45.06666667,28.71666667
2018040921,49.36666667,31.91666667
2018040922,42.86666667,26.31666667
2018040923,45.68333333,26.8
2018041000,43.95,26.78333333
2018041001,43.76666667,26.58333333
2018041002,46.06666667,28.3
2018041003,38.71186441,24.81355932
2018041004,37.48333333,24.5
2018041005,33.6,21.91666667
2018041006,36.51666667,24.46666667
2018041007,38.43333333,25.55
2018041008,40.5,25.23333333
2018041009,45.55,25.53333333
2018041010,54.21666667,29.73333333
2018041011,56.35,30.05
2018041012,47.03333333,20.5
2018041013,44.51666667,16.86666667
2018041014,46.2,15.66666667
2018041015,45.33333333,12.56666667
2018041016,46.9,12.4
2018041017,40.08333333,12.83333333
2018041018,40.86666667,13.48333333
2018041019,32.61666667,10.3
2018041020,35.38333333,13.15
2018041021,33.53333333,11.96666667
2018041022,40.35,14.63333333
2018041023,52.7,21.6
2018041100,60.9,26.33333333
2018041101,66.58333333,31.31666667
2018041102,68.65,27.93333333
2018041103,74.57627119,28.47457627
2018041104,86.46666667,32.51666667
2018041105,93.95,37.2
2018041106,92.91666667,36.41666667
2018041107,95.23333333,36.3
2018041108,84.43333333,31.36666667
2018041109,77.96666667,29.21666667
2018041110,90.83333333,35.2
2018041111,90.2,33.81666667
2018041112,71.46666667,27.85
2018041113,63.38333333,28.03333333
2018041114,60.23333333,27.68333333
2018041115,48.81666667,19.13333333
2018041116,47.73333333,17.98333333
2018041117,47.41666667,17.61666667
2018041118,47.75,13.81666667
2018041119,49.96666667,13.31666667
2018041120,49,15.53333333
2018041121,43.13333333,16.28333333
2018041122,43.13333333,16.1
2018041123,50.68333333,16.76666667
2018041200,47.73333333,15.5
2018041201,47.48333333,13.85
2018041202,49.93333333,13.75
2018041203,51.35,15.18333333
2018041204,50.8,14.28333333
2018041205,52.96666667,16.7
2018041206,57.16666667,19.3
2018041207,56.6,19.81666667
2018041208,53.28333333,19.25
2018041209,64.05,20.1
2018041210,76.96666667,23.11666667
2018041211,61.5,18.63333333
2018041212,55.35,17.55
2018041213,58.16666667,17.16666667
2018041214,44.05,14.98333333
2018041215,40.81666667,20.96666667
2018041216,48.05,16.58333333
2018041217,52.85,14.75
2018041218,48.75,13.93333333
2018041219,35.86666667,10.61666667
2018041220,34.25,10.38333333
2018041221,30.31666667,9.483333333
2018041222,28.79661017,8.949152542
2018041223,30.73333333,11.03333333
2018041300,34.5,13.88333333
2018041301,34.98333333,15.15
2018041302,32.51666667,13.91666667
2018041303,37.28333333,14.4
2018041304,36.48333333,14.68333333
2018041305,37.41666667,15.56666667
2018041306,45.41666667,16.8
2018041307,43.76666667,17.36666667
2018041308,39.61666667,14.86666667
2018041309,43.91666667,17.55
2018041310,40.91666667,16.41666667
2018041311,35.65,11.56666667
2018041312,34.33333333,10.88333333
2018041313,29.83333333,10.38333333
2018041314,29.08333333,11.1
2018041315,32.83333333,15.56666667
2018041316,31.71666667,13.81666667
2018041317,34.15,15.16666667
2018041318,35.08333333,15.86666667
2018041319,40.45,19.08333333
2018041320,43,18.43333333
2018041321,41.11666667,17.61666667
2018041322,43.85,17.15
2018041323,41.23333333,15.6
2018041400,39.51666667,13.11666667
2018041401,40.3,11.83333333
2018041402,44.11666667,14.38333333
2018041403,40.48333333,13.48333333
2018041404,39.35,14.13333333
2018041405,31.06666667,12.51666667
2018041406,30.41666667,12
2018041407,28.65,11.76666667
2018041408,32.13333333,14.03333333
2018041409,31.03333333,15.16666667
2018041410,26.08333333,14.85
2018041411,22.45,13.96666667
2018041412,19.06666667,13.88333333
2018041413,17.85,13.05
2018041414,17.08333333,13.18333333
2018041415,18.01666667,14.71666667
2018041416,12.21666667,9.283333333
2018041417,10.93333333,8.083333333
2018041418,12.38333333,7.133333333
2018041419,11.1,5.783333333
2018041420,19.53333333,13.3
2018041421,27.4,23.25
2018041422,20.38333333,16.2
2018041423,22.86666667,17.85
2018041500,23.73333333,19.3
2018041501,33.31666667,23.6
2018041502,36.31666667,18.15
2018041503,38.05,15.38333333
2018041504,44.03333333,16.85
2018041505,49.11666667,17.26666667
2018041506,53.38333333,18.66666667
2018041507,67.86666667,24.41666667
2018041508,76.45,28.81666667
2018041509,80.18333333,27.38333333
2018041510,77.96666667,23.55
2018041511,111.7166667,25.71666667
2018041512,156.0333333,29.2
2018041513,133.5333333,22.2
2018041514,134.9666667,22.46666667
2018041515,182.8333333,30.51666667
2018041516,154.1166667,26.71666667
2018041517,135.6333333,25.96666667
2018041518,111.1833333,22.75
2018041519,66.25,15.45
2018041520,50.21666667,12.38333333
2018041521,45.61666667,13.56666667
2018041522,38.06666667,14.06666667
2018041523,31.7,16.6
2018041600,30.51666667,18.35
2018041601,31.35,20.2
2018041602,36.4,24.48333333
2018041603,31.78333333,20.83333333
2018041604,31.98333333,20.68333333
2018041605,32.56666667,20.01666667
2018041606,31.65,17.93333333
2018041607,37.95,20.88333333
2018041608,37.83333333,22.88333333
2018041609,41.75,25.63333333
2018041610,37.65,23.06666667
2018041611,36.88333333,21.28333333
2018041612,37.71666667,18.73333333
2018041613,39.06666667,19
2018041614,38.05,18.26666667
2018041615,39.75,20.41666667
2018041616,38.95,22.06666667
2018041617,34.93333333,19.73333333
2018041618,41.31666667,24.33333333
2018041619,41.58333333,24.78333333
2018041620,41.1,25.63333333
2018041621,39.85,24.38333333
2018041622,39.01666667,23.75
2018041623,41.51666667,26
2018041700,38.36666667,24.61666667
2018041701,37.5,24.38333333
2018041702,37.63333333,22.83333333
2018041703,39.71186441,22.89830508
2018041704,43.15,25.38333333
2018041705,36.68333333,21.1
2018041706,41.8,22.73333333
2018041707,44.61666667,26.25
2018041708,45.43333333,27.78333333
2018041709,48.36666667,29.06666667
2018041710,49.8,30.41666667
2018041711,51.46666667,32.4
2018041712,69.56666667,43.53333333
2018041713,73.63333333,43.16666667
2018041714,77.08333333,42.2
2018041715,85.38333333,47.96666667
2018041716,92.5,48.75
2018041717,92.08333333,42.78333333
2018041718,98.38333333,40.51666667
