Date,PM10,PM25
2018060505,29.25,22.68333333
2018060506,32.2,20.98333333
2018060507,25.21666667,17.68333333
2018060508,35.01666667,27.88333333
2018060509,33.66666667,25.23333333
2018060510,37.86666667,28.5
2018060511,37.81666667,29
2018060512,35.93333333,28.15
2018060513,34.4,26.61666667
2018060514,40.03333333,34.51666667
2018060515,41.05,31.71666667
2018060516,30.85,17.58333333
2018060517,33.23333333,23.15
2018060518,43.68333333,36.38333333
2018060519,50.38333333,41.3
2018060520,44.85,37.98333333
2018060521,39.96666667,32.08333333
2018060522,39.91666667,30.3
2018060523,35.38333333,26.95
2018060600,36.2,28.76666667
2018060601,30.03333333,26.55
2018060602,32.95,29.18333333
2018060603,27.98333333,24.06666667
2018060604,30.98333333,26.75
2018060605,27.55,23.15
2018060606,26.31666667,21.23333333
2018060607,22.91666667,16.63333333
2018060608,40.2,34.48333333
2018060609,42.95,33.11666667
2018060610,45.98333333,34.83333333
2018060611,51.5,40.8
2018060612,54.73333333,44.66666667
2018060613,59.9,48.58333333
2018060614,67.48333333,51.08333333
2018060615,56.1,43.4
2018060616,59.46666667,45.55
2018060617,56.63333333,48.61666667
2018060618,47.71666667,41.25
2018060619,40.66666667,32.81666667
2018060620,37.15,29.73333333
2018060621,36.65,28.73333333
2018060622,33.15,25.95
2018060623,33.06666667,25.43333333
2018060700,32.91666667,26.05
2018060701,33.66666667,26.86666667
2018060702,33.91666667,26.33333333
2018060703,39.66666667,32.63333333
2018060704,46.28333333,38.75
2018060705,51.9,42.23333333
2018060706,61.46666667,51.91666667
2018060707,71.71666667,60.61666667
2018060708,56.73333333,46.26666667
2018060709,57.21666667,46.75
2018060710,52.6,42.43333333
2018060711,48.71666667,38.88333333
2018060712,47.01666667,36.25
2018060713,52.3,36.38333333
2018060714,50.9,34.05
2018060715,55.76666667,41.48333333
2018060716,53.7,41.48333333
2018060717,53.8,38.9
2018060718,48.05,33.03333333
2018060719,44.71186441,31.42372881
2018060720,41.7,31.11666667
2018060721,36.43333333,25.65
2018060722,38.11666667,27.11666667
2018060723,37.23333333,27.98333333
2018060800,34.18333333,24.36666667
2018060801,33.91666667,23.71666667
2018060802,30.33333333,23.56666667
2018060803,22.5,19.26666667
2018060804,23.41666667,21.46666667
2018060805,19.26666667,16.75
2018060806,12.31666667,10.85
2018060807,21.41666667,17.98333333
2018060808,23.41666667,15.4
2018060809,25.7,21.08333333
2018060810,30.5,24.86666667
2018060811,30.55,23.98333333
2018060812,34.95,24.51666667
2018060813,35.55,25.53333333
2018060814,41.56666667,30.11666667
2018060815,40.15,28.43333333
2018060816,40.95,28.75
2018060817,40.83333333,30.18333333
2018060818,41.91666667,29.61666667
2018060819,46.98333333,34.63333333
2018060820,55.4,41.85
2018060821,55.63333333,35.05
2018060822,51.35,32.73333333
2018060823,57.4,40.91666667
2018060900,60.58333333,44.25
2018060901,61.88333333,42.85
2018060902,53.55,36.85
2018060903,50.1,35.38333333
2018060904,50.78333333,37.13333333
2018060905,51.05084746,35.08474576
2018060906,49.88333333,35.05
2018060907,44,32.1
2018060908,43.56666667,31.48333333
2018060909,39.98333333,30.51666667
2018060910,42.1,31
2018060911,41.58333333,28.18333333
2018060912,42.08333333,29.15
2018060913,42.23333333,31.2
2018060914,42.18333333,33.28333333
2018060915,42.91666667,30.51666667
2018060916,43.53333333,31.55
2018060917,40.31666667,29.1
2018060918,42.78333333,29.08333333
2018060919,36.9,23.7
2018060920,20.38333333,11.8
2018060921,18.25,10.1
2018060922,15.85,11.85
2018060923,10.55,7.933333333
2018061000,13.7,10.38333333
2018061001,13.78333333,10.75
2018061002,13.15,9.483333333
2018061003,8.6,5.45
2018061004,7.151851852,6.389506173
2018061005,8.3,5.633333333
2018061006,5.716666667,2.983333333
2018061007,5.696428571,2.357142857
2018061008,8.516666667,5.266666667
2018061009,8.45,8.216666667
2018061010,8.183333333,7.116666667
2018061011,7.3,4.883333333
2018061012,8.916666667,5.666666667
2018061013,12.73333333,8
2018061014,14.23333333,10.73333333
2018061015,9.05,6.4
2018061016,12.81666667,7.383333333
2018061017,13.05,9.5
2018061018,11.7,7.283333333
2018061019,10.15,7.416666667
2018061020,8.616666667,4.083333333
2018061021,10.18333333,5.45
2018061022,8.916666667,6.483333333
2018061023,5.25,3.716666667
2018061100,6.15,1.4
2018061101,5.55,1.483333333
2018061102,4.566666667,1.183333333
2018061103,5.766666667,1.566666667
2018061104,5.783333333,1.6
2018061105,6.983333333,2.9
2018061106,5.114814815,3.290740741
2018061107,5.85,1.540740741
2018061108,6.866666667,1.366666667
2018061109,8.35,1.566666667
2018061110,7.916666667,3.566666667
2018061111,14.31666667,6.316666667
2018061112,14.01666667,4.933333333
2018061113,13.88333333,7.116666667
2018061114,19.75,12.63333333
2018061115,21.56666667,13.33333333
2018061116,22.65,10.8
2018061117,29.58333333,18.13333333
2018061118,23.6,15.48333333
2018061119,22.16666667,15.48333333
2018061120,20.68333333,14.51666667
2018061121,14.88333333,10.26666667
2018061122,14.21666667,8.95
2018061123,18.06666667,14.91666667
2018061200,18.05,18.05
2018061201,13.96610169,13.22033898
2018061202,15.9,12.68333333
2018061203,12.6,8.983333333
2018061204,11.21666667,7.666666667
2018061205,13.65,9.266666667
2018061206,18.23333333,13.76666667
2018061207,16.21666667,11.7
2018061208,15.68333333,8.216666667
2018061209,14.2,5.85
2018061210,18.2,5.883333333
2018061211,17.56666667,10.78333333
2018061212,18.84745763,12.47457627
2018061213,20.35,11.08333333
2018061214,21.50847458,10.57627119
2018061215,22.5,15.43333333
2018061216,31.53333333,20.6
2018061217,32.2,17.9
2018061218,32.28813559,17.10169492
2018061219,29.15,18.21666667
2018061220,29.53333333,20.2
2018061221,24.63333333,15.4
2018061222,24.85,13.96666667
2018061223,27.28333333,18.85
2018061300,26.76666667,18.65
2018061301,20.2,15
2018061302,22.78333333,19.15
2018061303,22.33333333,16.03333333
2018061304,24.3,15.28333333
2018061305,23.93333333,14.01666667
2018061306,28.45,16.96666667
2018061307,28.1,19.43333333
2018061308,30.13333333,21.68333333
2018061309,31.4,21.41666667
2018061310,29.63333333,19.68333333
2018061311,35.08333333,24.86666667
2018061312,31.55,24.95
2018061313,35.63333333,28.25
2018061314,42.63333333,34.75
2018061315,41.23333333,34.86666667
2018061316,43.35,35.78333333
2018061317,46.43333333,39.01666667
2018061318,38.23333333,32.66666667
2018061319,40.9,31.58333333
2018061320,33.71666667,26.4
2018061321,34.1,28.7
2018061322,29.6,25.13333333
2018061323,32.5,27.05
2018061400,34.68333333,29.2
2018061401,31.75,26.61666667
2018061402,37.76666667,32.06666667
2018061403,42.03333333,34.96666667
2018061404,45.98305085,36.62711864
2018061405,49.11666667,38.38333333
2018061406,47.05,36.51666667
2018061407,50.35,40.91666667
2018061408,40.18333333,34.6
2018061409,33.3,26.96666667
2018061410,41.88333333,28.38333333
2018061411,41.73333333,35.96666667
2018061412,39.38333333,30.36666667
2018061413,38.41666667,25.08333333
2018061414,35.98333333,25.68333333
2018061415,29.35,23.43333333
2018061416,30.23333333,28.41666667
2018061417,27.11666667,22.53333333
2018061418,32.26666667,28.36666667
2018061419,25.31666667,22.98333333
2018061420,25.13333333,22.13333333
2018061421,23.41666667,18.58333333
2018061422,13.38333333,9.65
2018061423,21.85,17.51666667
2018061500,20.21666667,16.06666667
2018061501,21.68333333,17.58333333
2018061502,19.38333333,16.43333333
2018061503,17.15,13.01666667
2018061504,16.2,11.66666667
2018061505,16.13333333,13.75
2018061506,14.33333333,8.1
2018061507,15.53333333,8.55
2018061508,16.16666667,12.08333333
2018061509,16.03333333,13.78333333
